timestamp, latitude, longitude ,mag_x,mag_y,mag_z
1545382185,36.8379,87.1886,0.2544283228458612,0.004535064637626873,0.36916928637383833
1545382195,36.4257,87.7736,0.2569754386071868,0.003937276443211227,0.3656254930433255
1545382205,36.0102,88.352,0.25952125284905186,0.003348802253457032,0.3619695385831688
1545382215,35.5916,88.9238,0.26206297488000196,0.0027705201967568116,0.3582029160889514
1545382225,35.1698,89.4892,0.2645995432971866,0.0022030135086310763,0.35432440927278774
1545382235,34.7451,90.0484,0.26712766846840674,0.001647047041139389,0.35033680097527586
1545382245,34.3173,90.6013,0.2696466804166852,0.0011033292311389848,0.34623786554569225
1545382256,33.8868,91.1482,0.27215277062321,0.0005725683181266939,0.3420316894926462
1545382266,33.4535,91.6891,0.2746447286465896,5.542720608845723e-05,0.3377172802745967
1545382276,33.0176,92.2242,0.2771197871432285,-0.00044744811172934624,0.3332969053286973
1545382286,32.5789,92.7537,0.27957727165350055,-0.000935575390982068,0.32876869936500763
1545382296,32.1377,93.2775,0.2820137728145087,-0.0014081156654222721,0.32413610900349127
1545382306,31.694,93.7959,0.28442757259826534,-0.0018646084942339932,0.3193996228550533
1545382316,31.2478,94.309,0.2868168688079268,-0.0023044805138822243,0.3145597454516337
1545382326,30.7992,94.8169,0.2891793442710142,-0.002727148039431493,0.3096181886544028
1545382336,30.3483,95.3196,0.2915126700922234,-0.0031319947958607084,0.3045767879153509
1545382346,29.8953,95.8172,0.29381407967850465,-0.0035184753829221823,0.2994386898788123
1545382356,29.44,96.31,0.2960827901540023,-0.0038862692213421975,0.2942025827494446
1545382365,29.0056,96.7737,0.2982048595995771,-0.004217841475910658,0.2891415318181573
1545382375,28.5463,97.2572,0.30040232213468715,-0.004547700809262216,0.28372307633719096
1545382385,28.0849,97.7362,0.3025608926056063,-0.00485758582636661,0.27821237126160087
1545382395,27.6216,98.2106,0.3046779094901526,-0.005147008726502407,0.2726131973857029
1545382405,27.1565,98.6807,0.30675127941272073,-0.005415756759224969,0.26692829563055664
1545382415,26.6895,99.1466,0.30877978987684956,-0.005663553656151232,0.2611580659551124
1545382425,26.2207,99.6082,0.3107613900060529,-0.005890054408418403,0.25530546194463066
1545382435,25.7503,100.0657,0.3126937185253302,-0.0060951242157203924,0.24937480800343667
1545382445,25.2781,100.5193,0.31457610687970705,-0.006278654151981819,0.24336551590389327
1545382455,24.8043,100.969,0.3164063183176207,-0.006440502291155798,0.23728212280068647
1545382466,24.3288,101.415,0.31818337178186745,-0.006580644721668382,0.23112543461396223
1545382476,23.8518,101.8574,0.3199052134101187,-0.006699092812738495,0.2249001861513692
1545382486,23.3734,102.2961,0.32157032164791444,-0.006795823108842919,0.21860997482655173
1545382496,22.8934,102.7314,0.3231782773561179,-0.006870971871665152,0.21225448525938373
1545382506,22.4121,103.1634,0.32472700696021156,-0.0069247373543959,0.20584001834123944
1545382516,21.9294,103.592,0.32621597914924927,-0.006957208002491251,0.19936773172851943
1545382526,21.4453,104.0174,0.3276443416983286,-0.006968655293596667,0.19284006789035488
1545382536,20.9601,104.4397,0.32901045065744877,-0.006959455841062943,0.18626353859704187
1545382546,20.4736,104.859,0.33031432590220333,-0.006929876761464882,0.1796380041296335
1545382556,19.9858,105.2754,0.3315554370302395,-0.0068802821655618695,0.17296598933314353
