timestamp, latitude, longitude ,mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z,axis,power,power_norm
1545385598,-6.9466,-76.4073,0.027373425854595568,-0.009491294683122695,0.03901033075213266,0.01668058104410506,0.01506052563274513,-1.4080554520872923,1,3.9194016500538833,52.638097792609884
1545385608,-6.4402,-76.0414,0.027634028006245204,-0.010916736738067936,0.04278793136092966,0.01668058104410506,0.01506052563274513,-1.4080554520872923,1,3.9623971354102077,52.758776511709414
1545385618,-5.9335,-75.6762,0.02788168812675018,-0.012336953743923523,0.04654808562192679,0.01668058104410506,0.01506052563274513,-1.4080554520872923,1,4.003541209493261,52.87425873310383
1545385628,-5.4265,-75.3118,0.02811664025086602,-0.013750782141496554,0.05029061372344252,0.01668058104410506,0.01506052563274513,-1.4080554520872923,1,4.042866525758058,52.9846361077442
1545385638,-4.9446,-74.9663,0.028328126101651252,-0.01508733361551871,0.0538292727232179,0.01668058104410506,0.01506052563274513,-1.4080554520872923,1,4.0785475951051255,53.084784895674375
1545385648,-4.4371,-74.6032,0.028538419606504023,-0.01648679234569284,0.0575361015707102,0.01668058104410506,0.01506052563274513,-1.4080554520872923,1,4.114341292610496,53.18524980567565
1545385658,-3.9293,-74.2405,0.028736130649919867,-0.01787836097879853,0.0612245252340038,0.01668058104410506,0.01506052563274513,-1.4080554520872923,1,4.1483326088565065,53.280655834264
1545385668,-3.4213,-73.8784,0.02892151048236946,-0.019260578687385094,0.06489378877982115,0.01668058104410506,0.01506052563274513,-1.4080554520872923,1,4.180555662030094,53.3710987435657
1545385678,-2.9131,-73.5167,0.029094581704633887,-0.020633154254559662,0.0685436126213418,0.01668058104410506,0.01506052563274513,-1.4080554520872923,1,4.211013168079497,53.45658615664052
1545385688,-2.4048,-73.1553,0.02925537701037828,-0.0219954643727838,0.07217300557598452,0.01668058104410506,0.01506052563274513,-1.4080554520872923,1,4.239708077103923,53.53712635375766
1545385698,-1.8963,-72.7942,0.02940419977765288,-0.023346789894966278,0.0757826742103888,0.01668058104410506,0.01506052563274513,-1.4080554520872923,1,4.266684285009348,53.61284254091567
1545385708,-1.3878,-72.4334,0.029541104447592142,-0.02468619603636804,0.07937098294975355,0.01668058104410506,0.01506052563274513,-1.4080554520872923,1,4.291946729175592,53.68374857623637
1545385718,-0.8791,-72.0728,0.029666409079220885,-0.02601332895879541,0.08293936127555637,0.01668058104410506,0.01506052563274513,-1.4080554520872923,1,4.315542578535214,53.74997685237247
1545385728,-0.3704,-71.7122,0.029780055340585088,-0.027327809356448747,0.08648592063809024,0.01668058104410506,0.01506052563274513,-1.4080554520872923,1,4.3374604694149825,53.81149547403271
1545385738,0.1383,-71.3517,0.02988238196481416,-0.028628626151238006,0.09001077716820058,0.01668058104410506,0.01506052563274513,-1.4080554520872923,1,4.35774829103086,53.86843885554436
1545385748,0.647,-70.9911,0.029973523460373547,-0.029915563539511997,0.09351363463982344,0.01668058104410506,0.01506052563274513,-1.4080554520872923,1,4.376424488798374,53.92085876906678
1545385758,1.1557,-70.6305,0.03005383250068608,-0.031187626240451155,0.0969946648823,0.01668058104410506,0.01506052563274513,-1.4080554520872923,1,4.393539007712431,53.96889539903936
1545385768,1.6643,-70.2698,0.030123477099049556,-0.032444282509634735,0.10045295491966055,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,4.417047457429903,54.034878363911346
1545385778,2.1729,-69.9087,0.030182642806386356,-0.03368563971196027,0.10388883337724246,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,4.586662821543992,54.51095078666115
1545385788,2.6814,-69.5474,0.030231723141006167,-0.03491039389248857,0.10730191456392367,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,4.753974722010083,54.9805579017111
1545385798,3.1898,-69.1858,0.030270993967865395,-0.03611807698096159,0.11069212247472986,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,4.918917366407786,55.44351504443996
1545385808,3.698,-68.8238,0.0303007049971257,-0.03730815817491636,0.1140585871589443,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,5.08141732499841,55.89961611398071
1545385818,4.206,-68.4613,0.03032117378311311,-0.03848015875271579,0.11740125381941584,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,5.241407273648229,56.34867214653507
1545385828,4.7139,-68.0982,0.03033276616634417,-0.03963363980752028,0.120720889815706,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,5.398824256156563,56.79050643811667
1545385838,5.2215,-67.7346,0.03033584050855198,-0.04076751264520747,0.12401631036902998,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,5.553516762693075,57.22469373449002
1545385848,5.7289,-67.3703,0.03033073367244668,-0.04188156800778894,0.12728813571376368,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,5.705454394467045,57.65114871304283
1545385858,6.2359,-67.0052,0.030317757428762887,-0.04297519358106167,0.13053480157137537,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,5.85455329012897,58.069635993707735
1545385868,6.7427,-66.6394,0.030297403938007367,-0.044047484885061036,0.13375848132980375,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,6.000682820647822,58.47978892998659
1545385878,7.2492,-66.2727,0.030269979335980884,-0.04509809447302783,0.1369582690149801,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,6.14379542803781,58.88147403724117
1545385889,7.7553,-65.905,0.03023584665433382,-0.04612643049000765,0.14013352061661707,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,6.283808745752741,59.274460130982945
1545385899,8.2611,-65.5364,0.030195445848988478,-0.04713152237295256,0.14328576301203108,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,6.420583813575992,59.65835718093759
1545385909,8.7664,-65.1667,0.030149098888310688,-0.04811295898280152,0.14641339171972576,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,6.5540651572813875,60.0330094833492
1545385919,9.2713,-64.7958,0.03009718249882945,-0.0490701967451394,0.14951751901853658,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,6.684174563426651,60.39819751056381
1545385929,9.7758,-64.4237,0.03004006351557109,-0.050002432032608686,0.1525987675997822,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,6.81079793901771,60.7536010290437
1545385939,10.2797,-64.0505,0.029978101343107577,-0.05090861087630294,0.1556564828891308,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,6.933787865211408,61.09880626704012
1545385949,10.7831,-63.6758,0.029911581457987835,-0.05178879737341572,0.15869111362369903,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,7.053152691426345,61.43383665950522
1545385959,11.2859,-63.2998,0.029840832099475578,-0.05264176712412708,0.16170320184561512,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,7.1687191990343875,61.75820602045937
1545385969,11.7882,-62.9223,0.029766100447179283,-0.053467157277127815,0.1646938498996506,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,7.2804346363699395,62.0717662877658
1545385978,12.2648,-62.5622,0.029691653237628707,-0.05422516239468665,0.16751469366130106,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,7.382917621240989,62.35941312420081
1545385988,12.7659,-62.1816,0.0296098403091746,-0.05499483201966605,0.1704638587648165,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,7.48684977475314,62.6511274531625
1545385998,13.2662,-61.7993,0.029524707074740864,-0.05573499768164398,0.1733913922721122,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,7.586660184989989,62.931272969845445
1545386008,13.7659,-61.4153,0.029436316497861076,-0.056444952638175776,0.17629998927334753,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,7.6822452797488445,63.19955897022221
1545386018,14.2648,-61.0294,0.0293448262990951,-0.05712432066351415,0.17918852422365156,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,7.77355377948798,63.455841524078714
1545386028,14.7631,-60.6416,0.029250185409621626,-0.05777241740870622,0.18205978239566142,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,7.860485129312973,63.69983839629754
1545386038,15.2605,-60.2519,0.029152461548884012,-0.05838858608613259,0.1849125120394365,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,7.9429487350861985,63.93129530937964
1545386048,15.7571,-59.86,0.029051612874706784,-0.05897267833765703,0.1877478222849288,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,8.020922036751388,64.15014894228862
1545386058,16.2529,-59.466,0.028947461772600908,-0.05952393880227563,0.19056728435700607,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,8.094296308943322,64.35609412722141
1545386068,16.7477,-59.0698,0.028839935429431696,-0.060041985198616706,0.19337022826458317,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,8.163018733366824,64.54898261502684
1545386078,17.2417,-58.6713,0.028728701004982427,-0.06052643212730337,0.19615928190448026,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,8.227031085901766,64.72865098361123
1545386088,17.7347,-58.2705,0.028613539897086232,-0.06097684241825711,0.19893412085124998,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,8.286272299178673,64.89492783051529
1545386099,18.2267,-57.8672,0.028494164113861215,-0.061393065752014406,0.2016954283781319,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,8.340720178338113,65.04775085972854
1545386109,18.7176,-57.4614,0.028370204405284816,-0.061774755286206975,0.2044437030662906,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,8.390325135161882,65.18698088820406
1545386119,19.2075,-57.0529,0.028241204639296025,-0.06212180947576105,0.2071804465884555,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,8.435070609942434,65.31257143654341
1545386129,19.6963,-56.6418,0.028106624176833572,-0.06243387646026159,0.20990646241669528,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,8.47490584871103,65.42438004969846
1545386139,20.184,-56.2278,0.027966039336476983,-0.06271106882910925,0.2126220763876576,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,8.50984621395249,65.52244984673096
1545386149,20.6705,-55.811,0.027818815943434022,-0.06295316090472677,0.21532804604343445,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,8.539858788114305,65.60668843542723
1545386159,21.1558,-55.3912,0.027664387885531633,-0.06316025377603625,0.21802496491193943,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,8.56495691119302,65.67713325817641
1545386169,21.6399,-54.9683,0.027502081855895977,-0.06333239117128368,0.2207137155474368,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,8.58514541119505,65.73379786611362
1545386179,22.1226,-54.5424,0.027331238195723445,-0.06346959779254983,0.22339410418832248,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,8.6004280581255,65.77669284080066
1545386189,22.6041,-54.1132,0.02715105980850363,-0.06357211213314964,0.22606796009640634,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,8.610835678201173,65.80590470453933
1545386199,23.0841,-53.6807,0.026961029327165653,-0.06364019177855416,0.22873383554301477,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,8.616406721240239,65.82154137737675
1545386209,23.5627,-53.2448,0.026760252385986227,-0.0636740598005926,0.2313932564577975,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,8.617170298862966,65.82368456912538
1545386219,24.0399,-52.8053,0.026548007322818923,-0.0636740726150389,0.23404655058670804,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,8.613176102784099,65.81247375332377
1545386229,24.5155,-52.3623,0.02632355663271485,-0.06364057986352074,0.23669322834329046,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,8.60447410182658,65.78804918129131
1545386239,24.9896,-51.9156,0.026086038684149077,-0.06357398939823727,0.2393343325665627,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,8.591120153271305,65.75056763193291
1545386249,25.4621,-51.4651,0.025834765860275832,-0.06347479497637601,0.24196946973996694,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,8.57318437352488,65.70022590633285
1545386259,25.9329,-51.0107,0.025569071583058822,-0.06334353504316112,0.244598178650435,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,8.550743273271783,65.63723875288443
1545386269,26.4021,-50.5522,0.02528809621550443,-0.06318069523901676,0.24722133047082437,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,8.523863921344597,65.56179441881271
1545386279,26.8695,-50.0898,0.024991059923005876,-0.0629868874906376,0.2498383592876197,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,8.492633332710698,65.47413713568568
1545386289,27.3351,-49.6231,0.02467749905983599,-0.06276275826281931,0.2524485770670814,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,8.457143569413066,65.37452530108469
1545386299,27.7988,-49.1522,0.02434664166375114,-0.06250896443220114,0.2550518278054897,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,8.417487358274837,65.2632191784804
1545386309,28.2376,-48.7007,0.024015746629763662,-0.062240952280337415,0.2575184344794847,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,8.376034921805141,65.1468714527771
1545386319,28.6975,-48.2211,0.023649555602176492,-0.06193126113869431,0.2601067731485319,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,8.328530517672627,65.01353720629079
